rental_id,equipment_id,customer_id,site_id,rental_start_date,rental_end_date_planned,rental_end_date_actual,rental_rate_per_day,total_rental_cost,security_deposit,rental_status,delivery_address,pickup_address,rental_duration_planned,rental_duration_actual,overdue_days,late_fees_charged,damage_charges,created_at,updated_at
RENT000903,CAT00083,CUST00044,SITE00023,2025-04-16,2025-04-30,2025-04-30,952.25,13331.5,2856.75,Returned,"Unit 0430 Box 5761, DPO AA 93430","Unit 0430 Box 5761, DPO AA 93430",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000904,CAT00089,CUST00049,SITE00026,2024-06-28,2024-07-28,2024-07-28,985.89,29576.7,2957.67,Returned,"86556 Danielle Walks Apt. 601, North Jenniferberg, TN 12304","86556 Danielle Walks Apt. 601, North Jenniferberg, TN 12304",30,30,0,0.0,15.63,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000905,CAT00058,CUST00011,SITE00015,2025-02-03,2025-02-10,2025-02-10,366.84,2567.88,1100.52,Returned,"691 Brown Passage Suite 685, Kyleville, SC 61426","691 Brown Passage Suite 685, Kyleville, SC 61426",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000906,CAT00181,CUST00031,SITE00020,2025-08-08,2025-08-22,2025-08-22,768.6,10760.4,2305.8,Returned,"750 Molly Village Suite 950, Sheaton, KY 39431","750 Molly Village Suite 950, Sheaton, KY 39431",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000907,CAT00182,CUST00050,SITE00016,2024-04-29,2024-05-06,2024-05-06,1110.3,7772.1,3330.9,Returned,"41278 Dudley Square, Gallaghertown, IL 60473","41278 Dudley Square, Gallaghertown, IL 60473",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000908,CAT00052,CUST00009,SITE00022,2023-11-11,2023-11-25,2023-12-01,480.85,9617.0,1442.55,Returned,"07889 Bell Port Suite 876, Valenciaside, WA 81215","07889 Bell Port Suite 876, Valenciaside, WA 81215",14,20,6,1442.55,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000909,CAT00179,CUST00027,SITE00001,2024-04-25,2024-05-25,2024-05-25,305.68,9170.4,917.04,Returned,"1477 Mueller Glens Suite 711, Paulmouth, PW 37441","1477 Mueller Glens Suite 711, Paulmouth, PW 37441",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000910,CAT00031,CUST00009,SITE00029,2023-08-31,2023-09-14,2023-09-14,1167.62,16346.68,3502.86,Returned,"4740 Glass Courts, West Wendybury, VA 96836","4740 Glass Courts, West Wendybury, VA 96836",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000911,CAT00166,CUST00016,SITE00009,2023-10-18,2023-11-01,2023-11-01,444.39,6221.46,1333.17,Returned,"08308 Eric Rapid Suite 061, Rochachester, FL 27469","08308 Eric Rapid Suite 061, Rochachester, FL 27469",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000912,CAT00165,CUST00047,SITE00008,2024-11-01,2024-12-31,2024-12-31,1097.81,65868.6,3293.43,Returned,"829 Johnson Courts, West Zachary, MA 60854","829 Johnson Courts, West Zachary, MA 60854",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000913,CAT00143,CUST00009,SITE00007,2024-03-02,2024-03-09,2024-03-09,766.03,5362.21,2298.09,Returned,"42668 Castro Views, Timothyhaven, MN 14375","42668 Castro Views, Timothyhaven, MN 14375",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000914,CAT00020,CUST00004,SITE00005,2024-06-28,2024-08-27,2024-09-03,644.72,43196.24,1934.16,Returned,"726 James Road Suite 896, Scottbury, CA 06638","726 James Road Suite 896, Scottbury, CA 06638",60,67,7,2256.52,10.64,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000915,CAT00193,CUST00004,SITE00009,2024-10-23,2024-10-30,2024-10-30,506.45,3545.15,1519.35,Returned,"08308 Eric Rapid Suite 061, Rochachester, FL 27469","08308 Eric Rapid Suite 061, Rochachester, FL 27469",7,7,0,0.0,179.99,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000916,CAT00072,CUST00048,SITE00019,2023-09-30,2023-11-29,2023-11-29,489.94,29396.4,1469.82,Returned,"80290 Bass Knoll, Lake Emilyhaven, MT 05832","80290 Bass Knoll, Lake Emilyhaven, MT 05832",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000917,CAT00020,CUST00042,SITE00002,2024-02-26,2024-03-11,2024-03-11,598.37,8377.18,1795.11,Returned,"19457 Jessica Skyway Apt. 617, Meganstad, HI 68465","19457 Jessica Skyway Apt. 617, Meganstad, HI 68465",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000918,CAT00061,CUST00011,SITE00007,2023-12-16,2023-12-23,2023-12-23,640.14,4480.98,1920.42,Returned,"42668 Castro Views, Timothyhaven, MN 14375","42668 Castro Views, Timothyhaven, MN 14375",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000919,CAT00161,CUST00010,SITE00001,2024-10-04,2024-12-03,2024-12-03,333.62,20017.2,1000.86,Returned,"1477 Mueller Glens Suite 711, Paulmouth, PW 37441","1477 Mueller Glens Suite 711, Paulmouth, PW 37441",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000920,CAT00103,CUST00025,SITE00008,2024-07-15,2024-09-13,2024-09-13,729.68,43780.8,2189.04,Returned,"829 Johnson Courts, West Zachary, MA 60854","829 Johnson Courts, West Zachary, MA 60854",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000921,CAT00058,CUST00036,SITE00002,2024-03-13,2024-04-12,2024-04-15,1191.56,39321.48,3574.68,Returned,"19457 Jessica Skyway Apt. 617, Meganstad, HI 68465","19457 Jessica Skyway Apt. 617, Meganstad, HI 68465",30,33,3,1787.34,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000922,CAT00174,CUST00046,SITE00012,2023-09-01,2023-09-08,2023-09-08,661.5,4630.5,1984.5,Returned,"55294 Jones Neck, Rodriguezborough, TX 92796","55294 Jones Neck, Rodriguezborough, TX 92796",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000923,CAT00015,CUST00026,SITE00023,2024-03-08,2024-03-15,2024-03-15,347.03,2429.21,1041.09,Returned,"Unit 0430 Box 5761, DPO AA 93430","Unit 0430 Box 5761, DPO AA 93430",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000924,CAT00125,CUST00049,SITE00025,2024-04-30,2024-05-07,2024-05-07,575.21,4026.47,1725.63,Returned,"153 Randy Ridge, Port Brandi, WV 18648","153 Randy Ridge, Port Brandi, WV 18648",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000925,CAT00009,CUST00018,SITE00019,2024-07-18,2024-08-17,2024-08-17,1097.43,32922.9,3292.29,Returned,"80290 Bass Knoll, Lake Emilyhaven, MT 05832","80290 Bass Knoll, Lake Emilyhaven, MT 05832",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000926,CAT00199,CUST00042,SITE00026,2025-03-08,2025-03-15,2025-03-15,680.82,4765.74,2042.46,Returned,"86556 Danielle Walks Apt. 601, North Jenniferberg, TN 12304","86556 Danielle Walks Apt. 601, North Jenniferberg, TN 12304",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000927,CAT00042,CUST00031,SITE00006,2025-04-08,2025-04-22,2025-04-22,676.79,9475.06,2030.37,Returned,"0600 Kelly Burg Suite 095, West Susanport, VT 53846","0600 Kelly Burg Suite 095, West Susanport, VT 53846",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000928,CAT00181,CUST00021,SITE00010,2023-11-18,2024-01-17,2024-01-17,949.48,56968.8,2848.44,Returned,"1092 Miller Forge, Port Rebecca, WV 03050","1092 Miller Forge, Port Rebecca, WV 03050",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000929,CAT00111,CUST00012,SITE00021,2024-07-10,2024-07-17,2024-07-17,312.88,2190.16,938.64,Returned,"918 Morgan Highway, New Christina, IL 96449","918 Morgan Highway, New Christina, IL 96449",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000930,CAT00009,CUST00036,SITE00003,2025-04-29,2025-05-06,2025-05-06,1185.75,8300.25,3557.25,Returned,"9606 Neal Street, East Jonathanburgh, AZ 37233","9606 Neal Street, East Jonathanburgh, AZ 37233",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000931,CAT00106,CUST00034,SITE00008,2025-01-27,2025-03-28,2025-03-28,484.48,29068.8,1453.44,Returned,"829 Johnson Courts, West Zachary, MA 60854","829 Johnson Courts, West Zachary, MA 60854",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000932,CAT00112,CUST00026,SITE00019,2025-02-21,2025-03-07,2025-03-07,683.9,9574.6,2051.7,Returned,"80290 Bass Knoll, Lake Emilyhaven, MT 05832","80290 Bass Knoll, Lake Emilyhaven, MT 05832",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000933,CAT00089,CUST00033,SITE00015,2023-10-10,2023-12-09,2023-12-09,877.93,52675.8,2633.79,Returned,"691 Brown Passage Suite 685, Kyleville, SC 61426","691 Brown Passage Suite 685, Kyleville, SC 61426",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000934,CAT00102,CUST00044,SITE00016,2024-07-20,2024-07-27,2024-07-27,1030.11,7210.77,3090.33,Returned,"41278 Dudley Square, Gallaghertown, IL 60473","41278 Dudley Square, Gallaghertown, IL 60473",7,7,0,0.0,242.81,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000935,CAT00066,CUST00023,SITE00027,2024-01-05,2024-01-19,2024-01-19,1128.27,15795.78,3384.81,Returned,"61534 Thomas Mountain, Mccallville, TX 77694","61534 Thomas Mountain, Mccallville, TX 77694",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000936,CAT00075,CUST00042,SITE00029,2024-02-09,2024-02-23,2024-02-23,602.93,8441.02,1808.79,Returned,"4740 Glass Courts, West Wendybury, VA 96836","4740 Glass Courts, West Wendybury, VA 96836",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000937,CAT00140,CUST00006,SITE00020,2023-08-31,2023-09-14,2023-09-14,356.46,4990.44,1069.38,Returned,"750 Molly Village Suite 950, Sheaton, KY 39431","750 Molly Village Suite 950, Sheaton, KY 39431",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000938,CAT00138,CUST00027,SITE00019,2024-09-15,2024-09-29,2024-09-29,816.7,11433.8,2450.1,Returned,"80290 Bass Knoll, Lake Emilyhaven, MT 05832","80290 Bass Knoll, Lake Emilyhaven, MT 05832",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000939,CAT00082,CUST00019,SITE00020,2023-11-17,2023-12-01,2023-12-01,896.74,12554.36,2690.22,Returned,"750 Molly Village Suite 950, Sheaton, KY 39431","750 Molly Village Suite 950, Sheaton, KY 39431",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000940,CAT00108,CUST00013,SITE00030,2025-01-17,2025-01-31,2025-01-31,542.6,7596.4,1627.8,Returned,"5398 Jill Expressway, Erinborough, NY 41727","5398 Jill Expressway, Erinborough, NY 41727",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000941,CAT00186,CUST00017,SITE00015,2025-05-11,2025-05-25,2025-05-25,518.39,7257.46,1555.17,Returned,"691 Brown Passage Suite 685, Kyleville, SC 61426","691 Brown Passage Suite 685, Kyleville, SC 61426",14,14,0,0.0,212.06,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000942,CAT00065,CUST00008,SITE00027,2024-05-14,2024-05-21,2024-06-14,837.3,25956.3,2511.9,Returned,"61534 Thomas Mountain, Mccallville, TX 77694","61534 Thomas Mountain, Mccallville, TX 77694",7,31,24,10047.6,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000943,CAT00071,CUST00034,SITE00012,2024-09-23,2024-11-22,2024-12-14,751.28,61604.96,2253.84,Returned,"55294 Jones Neck, Rodriguezborough, TX 92796","55294 Jones Neck, Rodriguezborough, TX 92796",60,82,22,8264.08,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000944,CAT00193,CUST00039,SITE00014,2025-05-07,2025-05-21,2025-05-21,775.44,10856.16,2326.32,Returned,"PSC 7438, Box 3057, APO AP 14687","PSC 7438, Box 3057, APO AP 14687",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000945,CAT00198,CUST00036,SITE00003,2024-11-04,2024-12-04,2024-12-04,834.53,25035.9,2503.59,Returned,"9606 Neal Street, East Jonathanburgh, AZ 37233","9606 Neal Street, East Jonathanburgh, AZ 37233",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000946,CAT00121,CUST00011,SITE00020,2025-01-02,2025-02-01,2025-02-01,1139.57,34187.1,3418.71,Returned,"750 Molly Village Suite 950, Sheaton, KY 39431","750 Molly Village Suite 950, Sheaton, KY 39431",30,30,0,0.0,801.77,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000947,CAT00144,CUST00032,SITE00030,2024-04-21,2024-05-21,2024-05-21,436.03,13080.9,1308.09,Returned,"5398 Jill Expressway, Erinborough, NY 41727","5398 Jill Expressway, Erinborough, NY 41727",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000948,CAT00082,CUST00038,SITE00015,2024-12-21,2025-01-04,2025-01-11,1190.09,24991.89,3570.27,Returned,"691 Brown Passage Suite 685, Kyleville, SC 61426","691 Brown Passage Suite 685, Kyleville, SC 61426",14,21,7,4165.31,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000949,CAT00153,CUST00033,SITE00029,2025-08-12,2025-09-11,2025-09-12,776.18,24061.58,2328.54,Active,"4740 Glass Courts, West Wendybury, VA 96836","4740 Glass Courts, West Wendybury, VA 96836",30,31,1,388.09,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000950,CAT00158,CUST00049,SITE00015,2023-12-24,2024-01-23,2024-01-23,426.94,12808.2,1280.82,Returned,"691 Brown Passage Suite 685, Kyleville, SC 61426","691 Brown Passage Suite 685, Kyleville, SC 61426",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000951,CAT00162,CUST00021,SITE00027,2024-10-30,2024-11-06,2024-11-06,732.26,5125.82,2196.78,Returned,"61534 Thomas Mountain, Mccallville, TX 77694","61534 Thomas Mountain, Mccallville, TX 77694",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000952,CAT00093,CUST00030,SITE00007,2024-05-03,2024-05-10,2024-05-17,777.38,10883.32,2332.14,Returned,"42668 Castro Views, Timothyhaven, MN 14375","42668 Castro Views, Timothyhaven, MN 14375",7,14,7,2720.83,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000953,CAT00185,CUST00045,SITE00029,2023-10-23,2023-12-22,2023-12-29,1194.73,80046.91,3584.19,Returned,"4740 Glass Courts, West Wendybury, VA 96836","4740 Glass Courts, West Wendybury, VA 96836",60,67,7,4181.56,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000954,CAT00186,CUST00022,SITE00014,2024-02-16,2024-03-01,2024-03-01,414.76,5806.64,1244.28,Returned,"PSC 7438, Box 3057, APO AP 14687","PSC 7438, Box 3057, APO AP 14687",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000955,CAT00015,CUST00009,SITE00009,2025-08-05,2025-09-04,2025-09-11,392.44,14520.28,1177.32,Active,"08308 Eric Rapid Suite 061, Rochachester, FL 27469","08308 Eric Rapid Suite 061, Rochachester, FL 27469",30,37,7,1373.54,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000956,CAT00077,CUST00027,SITE00003,2024-07-08,2024-10-06,2024-10-06,814.79,73331.1,2444.37,Returned,"9606 Neal Street, East Jonathanburgh, AZ 37233","9606 Neal Street, East Jonathanburgh, AZ 37233",90,90,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000957,CAT00112,CUST00030,SITE00023,2024-11-21,2024-12-05,2024-12-05,411.76,5764.64,1235.28,Returned,"Unit 0430 Box 5761, DPO AA 93430","Unit 0430 Box 5761, DPO AA 93430",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000958,CAT00043,CUST00046,SITE00018,2024-01-26,2024-02-25,2024-02-25,898.45,26953.5,2695.35,Returned,"9382 Johnson Run, Mcdonaldport, DE 83136","9382 Johnson Run, Mcdonaldport, DE 83136",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000959,CAT00092,CUST00039,SITE00016,2024-01-25,2024-02-24,2024-02-24,422.16,12664.8,1266.48,Returned,"41278 Dudley Square, Gallaghertown, IL 60473","41278 Dudley Square, Gallaghertown, IL 60473",30,30,0,0.0,441.04,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000960,CAT00072,CUST00031,SITE00008,2023-11-25,2023-12-09,2023-12-09,1115.81,15621.34,3347.43,Returned,"829 Johnson Courts, West Zachary, MA 60854","829 Johnson Courts, West Zachary, MA 60854",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000961,CAT00003,CUST00003,SITE00021,2024-05-19,2024-05-26,2024-05-27,476.24,3809.92,1428.72,Returned,"918 Morgan Highway, New Christina, IL 96449","918 Morgan Highway, New Christina, IL 96449",7,8,1,238.12,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000962,CAT00035,CUST00017,SITE00003,2023-09-20,2023-10-04,2023-10-04,1125.87,15762.18,3377.61,Returned,"9606 Neal Street, East Jonathanburgh, AZ 37233","9606 Neal Street, East Jonathanburgh, AZ 37233",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000963,CAT00095,CUST00026,SITE00012,2024-07-26,2024-08-09,2024-08-16,1061.4,22289.4,3184.2,Returned,"55294 Jones Neck, Rodriguezborough, TX 92796","55294 Jones Neck, Rodriguezborough, TX 92796",14,21,7,3714.9,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000964,CAT00084,CUST00013,SITE00028,2025-01-07,2025-01-21,2025-01-21,667.65,9347.1,2002.95,Returned,"366 Donna Center, North Shawnabury, NC 60265","366 Donna Center, North Shawnabury, NC 60265",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000965,CAT00171,CUST00035,SITE00015,2025-02-28,2025-04-29,2025-05-02,1102.73,69471.99,3308.19,Returned,"691 Brown Passage Suite 685, Kyleville, SC 61426","691 Brown Passage Suite 685, Kyleville, SC 61426",60,63,3,1654.1,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000966,CAT00103,CUST00037,SITE00027,2024-06-28,2024-07-05,2024-07-05,1130.13,7910.91,3390.39,Returned,"61534 Thomas Mountain, Mccallville, TX 77694","61534 Thomas Mountain, Mccallville, TX 77694",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000967,CAT00113,CUST00024,SITE00007,2023-12-03,2023-12-10,2023-12-10,820.67,5744.69,2462.01,Returned,"42668 Castro Views, Timothyhaven, MN 14375","42668 Castro Views, Timothyhaven, MN 14375",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000968,CAT00171,CUST00044,SITE00026,2025-04-25,2025-06-24,2025-06-24,1103.17,66190.2,3309.51,Returned,"86556 Danielle Walks Apt. 601, North Jenniferberg, TN 12304","86556 Danielle Walks Apt. 601, North Jenniferberg, TN 12304",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000969,CAT00127,CUST00027,SITE00015,2024-02-22,2024-03-07,2024-03-07,529.79,7417.06,1589.37,Returned,"691 Brown Passage Suite 685, Kyleville, SC 61426","691 Brown Passage Suite 685, Kyleville, SC 61426",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000970,CAT00189,CUST00018,SITE00019,2025-04-18,2025-05-02,2025-05-02,788.58,11040.12,2365.74,Returned,"80290 Bass Knoll, Lake Emilyhaven, MT 05832","80290 Bass Knoll, Lake Emilyhaven, MT 05832",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000971,CAT00023,CUST00035,SITE00019,2025-08-27,2025-09-03,2025-09-06,999.1,9991.0,2997.3,Active,"80290 Bass Knoll, Lake Emilyhaven, MT 05832","80290 Bass Knoll, Lake Emilyhaven, MT 05832",7,10,3,1498.65,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000972,CAT00013,CUST00003,SITE00015,2025-07-14,2025-09-12,2025-09-12,1037.36,62241.6,3112.08,Active,"691 Brown Passage Suite 685, Kyleville, SC 61426","691 Brown Passage Suite 685, Kyleville, SC 61426",60,60,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000973,CAT00130,CUST00036,SITE00027,2025-05-03,2025-05-17,2025-05-17,745.76,10440.64,2237.28,Returned,"61534 Thomas Mountain, Mccallville, TX 77694","61534 Thomas Mountain, Mccallville, TX 77694",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000974,CAT00046,CUST00025,SITE00006,2025-03-14,2025-03-21,2025-03-21,1016.88,7118.16,3050.64,Returned,"0600 Kelly Burg Suite 095, West Susanport, VT 53846","0600 Kelly Burg Suite 095, West Susanport, VT 53846",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000975,CAT00093,CUST00039,SITE00025,2024-09-20,2024-09-27,2024-09-27,470.22,3291.54,1410.66,Returned,"153 Randy Ridge, Port Brandi, WV 18648","153 Randy Ridge, Port Brandi, WV 18648",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000976,CAT00162,CUST00004,SITE00011,2023-09-24,2023-10-01,2023-10-01,1120.5,7843.5,3361.5,Returned,"14885 Myers Underpass Apt. 908, Port Sharontown, GA 13960","14885 Myers Underpass Apt. 908, Port Sharontown, GA 13960",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000977,CAT00147,CUST00007,SITE00007,2023-09-30,2023-10-07,2023-10-07,621.59,4351.13,1864.77,Returned,"42668 Castro Views, Timothyhaven, MN 14375","42668 Castro Views, Timothyhaven, MN 14375",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000978,CAT00059,CUST00031,SITE00010,2025-04-14,2025-04-21,2025-04-21,663.07,4641.49,1989.21,Returned,"1092 Miller Forge, Port Rebecca, WV 03050","1092 Miller Forge, Port Rebecca, WV 03050",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000979,CAT00005,CUST00039,SITE00030,2023-09-29,2023-10-29,2023-10-29,790.85,23725.5,2372.55,Returned,"5398 Jill Expressway, Erinborough, NY 41727","5398 Jill Expressway, Erinborough, NY 41727",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000980,CAT00155,CUST00020,SITE00014,2024-12-17,2024-12-24,2024-12-31,970.82,13591.48,2912.46,Returned,"PSC 7438, Box 3057, APO AP 14687","PSC 7438, Box 3057, APO AP 14687",7,14,7,3397.87,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000981,CAT00050,CUST00042,SITE00001,2024-07-17,2024-07-24,2024-07-24,666.49,4665.43,1999.47,Returned,"1477 Mueller Glens Suite 711, Paulmouth, PW 37441","1477 Mueller Glens Suite 711, Paulmouth, PW 37441",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000982,CAT00053,CUST00008,SITE00014,2023-10-20,2023-10-27,2023-10-27,327.9,2295.3,983.7,Returned,"PSC 7438, Box 3057, APO AP 14687","PSC 7438, Box 3057, APO AP 14687",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000983,CAT00136,CUST00011,SITE00025,2024-08-18,2024-09-01,2024-09-01,982.19,13750.66,2946.57,Returned,"153 Randy Ridge, Port Brandi, WV 18648","153 Randy Ridge, Port Brandi, WV 18648",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000984,CAT00164,CUST00039,SITE00005,2024-03-14,2024-03-28,2024-03-28,438.82,6143.48,1316.46,Returned,"726 James Road Suite 896, Scottbury, CA 06638","726 James Road Suite 896, Scottbury, CA 06638",14,14,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000985,CAT00150,CUST00009,SITE00022,2024-09-12,2024-09-19,2024-09-19,1111.2,7778.4,3333.6,Returned,"07889 Bell Port Suite 876, Valenciaside, WA 81215","07889 Bell Port Suite 876, Valenciaside, WA 81215",7,7,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000986,CAT00012,CUST00045,SITE00020,2025-07-10,2025-08-09,2025-08-09,1051.27,31538.1,3153.81,Returned,"750 Molly Village Suite 950, Sheaton, KY 39431","750 Molly Village Suite 950, Sheaton, KY 39431",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000987,CAT00042,CUST00013,SITE00030,2024-09-22,2024-10-22,2024-10-22,1152.41,34572.3,3457.23,Returned,"5398 Jill Expressway, Erinborough, NY 41727","5398 Jill Expressway, Erinborough, NY 41727",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
RENT000988,CAT00060,CUST00043,SITE00016,2023-11-15,2023-12-15,2023-12-15,351.6,10548.0,1054.8,Returned,"41278 Dudley Square, Gallaghertown, IL 60473","41278 Dudley Square, Gallaghertown, IL 60473",30,30,0,0.0,0.0,2025-08-28 16:57:14,2025-08-28 16:57:14
